size_rank,year,avg_annual_rent,renter_income,owner_income,total_income,rent_to_income,yoy_rent_growth,yoy_income_growth,growth_gap
11,2022,20858.532025,60172,97336,82884,0.346648474788938,0.119636017899249,0.171299540605777,-0.051663522706528
11,2023,20910.184357,61499,100999,85700,0.34000852626872,0.00247631673878535,0.0220534467858805,-0.0195771300470951
11,2024,20959.737226,66322,105016,90133,0.316029933144356,0.0023697958924697,0.0784240394152751,-0.0760542435228053
12,2015,27922.262437,61771,116607,88518,0.452028661297373,,,
12,2016,29600.370557,70661,123004,96677,0.418906759839232,0.060099289009487,0.143918667335805,-0.0838193783263179
12,2017,30551.179531,73308,130960,101714,0.416750962118732,0.0321215226738149,0.0374605510819264,-0.00533902840811145
12,2018,31688.664686,78527,138693,107898,0.403538460478562,0.0372321191018436,0.0711927756861461,-0.0339606565843025
12,2019,32648.245323,84041,144997,114696,0.388479971954165,0.0302815106445284,0.0702178868414685,-0.0399363761969402
12,2020,32033.554872,81424,140486,110837,0.393416620062881,-0.0188276718984025,-0.031139562832427,0.0123118909340245
12,2021,31668.85647,80963,152603,116005,0.391152211133481,-0.0113848869867009,-0.00566172135979564,-0.00572316562690526
12,2022,33952.61391,88302,167377,128151,0.384505604742814,0.072113669218319,0.0906463446265578,-0.0185326754082388
12,2023,34246.763569,88821,164577,127792,0.385570569673838,0.00866353500144998,0.00587755656723517,0.00278597843421481
12,2024,34739.51349,93877,176786,135590,0.370053511403219,0.0143882186124598,0.0569234753042636,-0.0425352566918039
13,2015,15808.755472,37484,70822,56087,0.421746757870025,,,
13,2016,16595.653457,40761,72361,58236,0.407145395279802,0.0497760868269314,0.0874239675594921,-0.0376478807325606
13,2017,17660.98568,42416,77893,61994,0.416375558279894,0.0641934483484076,0.0406025367385491,0.0235909116098585
13,2018,18755.467719,44299,80674,65671,0.423383546332874,0.0619717414888929,0.044393625047152,0.0175781164417408
13,2019,19745.960913,48890,86257,70954,0.403885475823277,0.0528109034037361,0.103636650940202,-0.0508257475364658
13,2020,20882.579318,46776,84431,68331,0.446437902300325,0.0575620710487528,-0.0432399263653099,0.100801997414063
13,2021,24274.357591,53085,93007,77018,0.457273384025619,0.162421424161737,0.134876859928168,0.027544564233569
13,2022,27196.559836,58184,99368,82803,0.467423343805857,0.120382268986737,0.0960534991052086,0.0243287698815283
13,2023,27949.631524,61227,103423,87843,0.456491932056119,0.0276899612502889,0.0522996012649526,-0.0246096400146637
13,2024,28691.276939,63755,107891,91013,0.450023950105874,0.0265350695004032,0.0412889738187401,-0.0147539043183369
14,2015,10416.2567764,30835,68506,53628,0.337806284300308,,,
14,2016,10771.5925759,32313,71364,56142,0.33335167195556,0.0341135791031075,0.0479325441868007,-0.0138189650836932
14,2017,11274.0868594,34718,73955,58411,0.324733189106515,0.0466499526378545,0.0744282486924767,-0.0277782960546222
14,2018,11771.8453531,35023,75370,60513,0.336117561405362,0.044150670462946,0.00878506826430094,0.0353656021986451
14,2019,12294.3665194,36661,78317,63474,0.335352732314994,0.0443873624420661,0.0467692659109728,-0.00238190346890672
14,2020,12879.751412,36200,78335,62768,0.355794237900553,0.047614075249529,-0.0125746706309157,0.0601887458804446
14,2021,14296.106686,39643,82026,67153,0.360621211462301,0.109967593992566,0.0951104972375691,0.0148570967549972
14,2022,15598.124692,41452,87271,71265,0.376293657531603,0.0910750062655206,0.0456322679918271,0.0454427382736935
14,2023,16098.629777,43200,88896,72574,0.372653467060185,0.0320875166010631,0.0421692560069478,-0.0100817394058847
14,2024,16811.045343,45326,93533,76403,0.370891879782024,0.0442531802935069,0.049212962962963,-0.00495978266945608
15,2015,16515.211205,50444,96038,75331,0.327396939279201,,,
15,2016,17758.800017,52282,100837,78612,0.339673310451016,0.0752996008687739,0.0364364443739592,0.0388631564948146
15,2017,19082.502927,55453,105726,82133,0.344120298757506,0.0745378577794027,0.0606518495849432,0.0138860081944595
15,2018,19842.434281,60812,110998,87910,0.326291427366309,0.0398234632483544,0.0966403981750311,-0.0568169349266767
15,2019,20648.47511,62421,117259,94027,0.330793725028436,0.0406220737629867,0.0264585936986121,0.0141634800643746
15,2020,21010.454572,61927,113985,90790,0.339277771763528,0.0175305663043705,-0.00791400330017142,0.0254445696045419
15,2021,21918.167281,66290,126465,101721,0.330640628767537,0.0432029067191,0.070453921552796,-0.0272510148336961
15,2022,24299.008851,72664,134826,106909,0.334402301703732,0.108624117129713,0.0961532659526324,0.0124708511770811
15,2023,24728.97775,77490,138178,110744,0.319124761259517,0.0176949151151205,0.0664152812947264,-0.0487203661796059
15,2024,25486.972035,79701,147465,112388,0.319782336921745,0.0306520670875687,0.0285327138985676,0.00211935318900112
16,2015,13624.904736,38685,89270,71008,0.352201233966654,,,
16,2016,14176.991678,41268,92064,73231,0.343534740670738,0.0405204258449795,0.0667700659170221,-0.0262496400720426
16,2017,14903.481656,44016,94759,76856,0.338592367684478,0.0512442974151827,0.0665891247455656,-0.0153448273303829
16,2018,15598.964288,43605,98709,79578,0.35773338580438,0.0466657824025976,-0.00933751363140676,0.0560032960340044
16,2019,16292.688506,46718,102595,83698,0.348745419452888,0.0444724537598737,0.0713908955395024,-0.0269184417796287
16,2020,16712.110728,46550,102107,82887,0.359014193941998,0.0257429718763444,-0.00359604435121366,0.029339016227558
16,2021,17188.610314,50278,106500,87433,0.341871401288834,0.0285122324615561,0.0800859291084855,-0.0515736966469294
16,2022,18080.812797,52539,112909,91341,0.344140786786958,0.0519066094757704,0.0449699669835713,0.00693664249219906
16,2023,18545.990145,56393,117257,95102,0.32887042975192,0.0257276790165752,0.0733550315004092,-0.047627352483834
16,2024,19057.159802,57070,120625,97928,0.333926052251621,0.0275622737315974,0.012005036086039,0.0155572376455584
17,2015,19695.689079,49741,91082,67320,0.395964879656621,,,
17,2016,20791.392676,51130,95929,70824,0.406637838372775,0.0556316457172481,0.0279246496853702,0.0277069960318778
17,2017,22054.328634,54025,103280,76207,0.408224500397964,0.0607432112740499,0.0566203794249951,0.00412283184905479
17,2018,23209.292891,55238,105094,79079,0.420168957800789,0.0523690508184163,0.0224525682554373,0.029916482562979
17,2019,24094.858134,60563,111101,83985,0.397847830094282,0.0381556321926291,0.096401028277635,-0.0582453960850059
17,2020,24701.73453,58975,109762,82426,0.418850945824502,0.0251869669713326,-0.0262206297574427,0.0514075967287753
17,2021,27305.404243,66729,117007,91003,0.409198463082018,0.105404327369718,0.131479440440865,-0.0260751130711464
17,2022,31529.389585,72022,127700,98928,0.437774424273139,0.154694114923527,0.079320835019257,0.0753732799042701
17,2023,33114.564003,77495,134511,103674,0.427312265346151,0.050276089669498,0.0759906695176474,-0.0257145798481494
17,2024,33701.104173,81521,140452,109132,0.413403959384698,0.0177124533467167,0.0519517388218595,-0.0342392854751428
18,2015,12789.725251,36004,59059,48911,0.355230675786024,,,
18,2016,13441.313476,38151,61102,51115,0.352318772142277,0.0509462253654787,0.0596322630818798,-0.0086860377164011
18,2017,14137.869713,39088,62507,52212,0.361693351233115,0.0518220364582472,0.0245602998610783,0.0272617365971688
18,2018,14896.234746,40276,66368,54912,0.369853876899394,0.0536406862133317,0.030392959476054,0.0232477267372776
18,2019,15595.402227,41922,69326,57906,0.372009976313153,0.0469358527790215,0.0408680107259907,0.00606784205303082
18,2020,16342.232948,41800,68661,57097,0.390962510717703,0.0478878781149376,-0.0029101664996899,0.0507980446146275
18,2021,19148.977179,45183,76555,62951,0.423809334904721,0.171747902500894,0.080933014354067,0.090814888146827
18,2022,22487.123909,51508,81246,69290,0.436575365166576,0.174325067015111,0.139986278024921,0.0343387889901898
18,2023,23265.457257,55934,84870,72743,0.41594481454929,0.034612400907725,0.0859283994719267,-0.0513159985642017
18,2024,23565.956523,55969,92499,78275,0.421053735514303,0.0129161126162517,0.000625737476311367,0.0122903751399403
19,2015,15566.011643,46076,88797,70283,0.337833397929508,,,
19,2016,16335.596962,47559,91006,71926,0.34348066532097,0.0494401094288067,0.0321859536418092,0.0172541557869976
19,2017,17022.872106,50626,96666,76643,0.336247621893889,0.0420722392697827,0.0644883197712315,-0.0224160805014488
19,2018,17725.705523,51257,101182,79478,0.345820190861736,0.0412875931055298,0.0124639513293565,0.0288236417761734
19,2019,18397.322726,57548,107023,85641,0.319686569924237,0.037889448300297,0.122734455781649,-0.0848450074813523
19,2020,18633.459706,54529,104803,83289,0.341716512424581,0.0128353991239325,-0.0524605546674081,0.0652959537913405
19,2021,19970.805484,59160,112041,90716,0.337572776943881,0.0717712007915187,0.0849272863980634,-0.0131560856065447
19,2022,21977.416107,66469,122306,98975,0.330641593931005,0.100477200311607,0.123546315077755,-0.0230691147661486
19,2023,22652.213035,69870,130198,103055,0.32420513861457,0.0307041066481455,0.0511667092930539,-0.0204626026449084
19,2024,23004.50899,72520,137487,108046,0.317216064396029,0.0155523857406631,0.0379275797910405,-0.0223751940503774
20,2015,15652.067216,44716,92134,72520,0.350032811879417,,,
20,2016,15862.639265,46573,97090,76788,0.340597326025809,0.0134533059495649,0.0415287592807943,-0.0280754533312295
20,2017,16120.289824,44789,99862,77394,0.359916270155619,0.0162426034341264,-0.0383054559508728,0.0545480593849993
20,2018,16410.099145,46735,101889,80469,0.351130825826468,0.0179779224917241,0.0434481680769832,-0.0254702455852591
20,2019,16820.468704,48940,105195,83160,0.343695723416428,0.0250071346537254,0.0471809136621376,-0.0221737790084122
20,2020,17165.336189,49415,106012,83811,0.347370964059496,0.0205028463278191,0.00970576215774418,0.0107970841700749
20,2021,18540.517963,50533,109410,86302,0.36689921364257,0.0801138852661243,0.0226247090964282,0.0574891761696961
20,2022,20084.114559,52546,115672,90505,0.382219665797587,0.0832553113715836,0.0398353551144796,0.0434199562571039
20,2023,20739.297877,54382,119996,94289,0.381363279706521,0.0326219667825188,0.0349408137631789,-0.00231884698066017
20,2024,21408.089145,59891,124651,98666,0.357450854802892,0.0322475366314927,0.101301901364422,-0.0690543647329293
21,2015,10445.6186528,32761,71496,56483,0.318843095534324,,,
21,2016,10698.8811182,35162,75995,59780,0.304273963887151,0.0242458081055939,0.0732883611611367,-0.0490425530555428
21,2017,10978.8002377,35133,76930,61571,0.312492535157829,0.0261634012386421,-0.000824753995790911,0.026988155234433
21,2018,11295.8578812,36184,80191,62790,0.312178252299359,0.02887907937438,0.0299148948282242,-0.00103581545384418
21,2019,11683.3459125,37661,83966,66417,0.310223995977271,0.0343035505027828,0.0408191465841256,-0.00651559608134279
21,2020,12186.7288005,37765,82827,65725,0.322699028213955,0.043085507505297,0.00276147739040387,0.0403240301148932
21,2021,13077.388887,40631,85410,70189,0.321857421353154,0.0730844265988308,0.0758903746855554,-0.00280594808672459
21,2022,14357.201988,43149,92953,74531,0.33273545129667,0.0978645746531434,0.0619723856168935,0.0358921890362499
21,2023,15171.155709,46809,95533,78224,0.324107665384862,0.0566930605058227,0.0848223597302371,-0.0281292992244144
21,2024,15925.918799,48688,102522,81679,0.327101519861157,0.0497498743323983,0.0401418530624453,0.00960802126995302
22,2015,13599.873733,36799,63654,51077,0.369571828935569,,,
22,2016,14267.951111,39248,66186,52385,0.363533201972075,0.0491237926995539,0.0665507214869969,-0.0174269287874431
22,2017,15015.428311,40217,69216,55089,0.373360228535197,0.0523885450815517,0.0246891561353445,0.0276993889462072
22,2018,15957.171338,41780,72229,58610,0.381933253662039,0.0627183592432124,0.0388641619215755,0.023854197321637
22,2019,16706.388274,45517,76144,61876,0.367036234242151,0.0469517385086813,0.0894447103877453,-0.042492971879064
22,2020,17097.410655,45006,75248,61229,0.379891806759099,0.0234055604710531,-0.0112265746863809,0.034632135157434
22,2021,19105.22892,47289,79325,64936,0.404010000634397,0.117434055104293,0.0507265697906946,0.0667074853135987
