"GEO_ID","NAME","B25119_001E","B25119_001M","B25119_002E","B25119_002M","B25119_003E","B25119_003M",
"310M400US41420","Salem, OR Metro Area","57091","2460","76037","2671","38200","3008",
"310M400US41500","Salinas, CA Metro Area","70681","3641","95379","6969","53640","4497",
"310M400US41540","Salisbury, MD-DE Metro Area","59214","2970","68168","2837","34354","1485",
"310M400US41620","Salt Lake City, UT Metro Area","73730","1857","91644","1623","48521","2151",
"310M400US41660","San Angelo, TX Metro Area","51851","4932","60658","3845","40903","5227",
"310M400US41700","San Antonio-New Braunfels, TX Metro Area","57379","1106","75333","1396","36959","1200",
"310M400US41740","San Diego-Carlsbad, CA Metro Area","79079","1474","105094","1771","55238","1407",
"310M400US41860","San Francisco-Oakland-Hayward, CA Metro Area","107898","1779","138693","2037","78527","2493",
"310M400US41900","San Germán, PR Metro Area","16737","969","20623","2378","10897","1998",
"310M400US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","124696","3147","154091","3139","92176","4691",
"310M400US41980","San Juan-Carolina-Caguas, PR Metro Area","22757","560","29302","926","12838","751",
"310M400US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","71148","3925","94383","3919","51300","1761",
"310M400US42100","Santa Cruz-Watsonville, CA Metro Area","86941","5013","123185","8136","51215","5323",
"310M400US42140","Santa Fe, NM Metro Area","60193","3393","67274","4589","42047","5166",
"310M400US42200","Santa Maria-Santa Barbara, CA Metro Area","77472","3718","106863","5827","53287","5117",
"310M400US42220","Santa Rosa, CA Metro Area","81395","2313","100227","5029","56338","3989",
"310M400US42340","Savannah, GA Metro Area","58178","4389","80515","4343","36972","2920",
"310M400US42540","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","54115","1764","66422","2025","32535","1878",
"310M400US42660","Seattle-Tacoma-Bellevue, WA Metro Area","87910","1268","110998","1320","60812","1055",
"310M400US42680","Sebastian-Vero Beach, FL Metro Area","57508","5021","64887","8373","30140","9469",
"310M400US42700","Sebring, FL Metro Area","39796","4437","45799","5944","26806","4321",
"310M400US43100","Sheboygan, WI Metro Area","60896","3331","71719","2677","36662","5336",
"310M400US43300","Sherman-Denison, TX Metro Area","51158","1866","62066","7853","31644","7353",
"310M400US43340","Shreveport-Bossier City, LA Metro Area","41969","2125","56629","2726","26547","1441",
"310M400US43420","Sierra Vista-Douglas, AZ Metro Area","50495","3862","57524","5295","33686","7413",
"310M400US43580","Sioux City, IA-NE-SD Metro Area","61576","3566","77228","5828","36512","4352",
"310M400US43620","Sioux Falls, SD Metro Area","61196","1701","80850","2876","34694","3016",
"310M400US43780","South Bend-Mishawaka, IN-MI Metro Area","54715","3387","65705","2375","33727","2924",
"310M400US43900","Spartanburg, SC Metro Area","51853","2182","63276","3288","33671","3725",
"310M400US44060","Spokane-Spokane Valley, WA Metro Area","58546","2634","71463","1807","35899","2222",
"310M400US44100","Springfield, IL Metro Area","63521","4049","80616","3459","30173","4143",
"310M400US44140","Springfield, MA Metro Area","57857","3185","83679","3749","30352","2151",
"310M400US44180","Springfield, MO Metro Area","46905","2206","60335","2395","30452","1670",
"310M400US44220","Springfield, OH Metro Area","49875","2161","60755","2986","39134","4871",
"310M400US44300","State College, PA Metro Area","57333","5312","80174","7831","25821","5485",
"310M400US44420","Staunton-Waynesboro, VA Metro Area","52625","3520","62976","3051","40490","5247",
"310M400US44700","Stockton-Lodi, CA Metro Area","64119","2493","85241","3056","46797","3596",
"310M400US44940","Sumter, SC Metro Area","45994","3606","51868","5041","33310","4082",
"310M400US45060","Syracuse, NY Metro Area","58715","1922","77910","2189","31260","2079",
"310M400US45220","Tallahassee, FL Metro Area","50682","1875","71729","3148","31692","1196",
"310M400US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","54912","970","66368","1517","40276","895",
"310M400US45460","Terre Haute, IN Metro Area","50256","2492","63655","3945","28375","4391",
"310M400US45500","Texarkana, TX-AR Metro Area","45212","3930","58215","5661","26060","3465",
"310M400US45540","The Villages, FL Metro Area","53895","2460","54401","2919","50187","9802",
"310M400US45780","Toledo, OH Metro Area","51321","974","69556","2100","30389","1517",
"310M400US45820","Topeka, KS Metro Area","54618","3682","71140","3852","31660","1818",
"310M400US45940","Trenton, NJ Metro Area","80632","3738","107286","7221","47063","6515",
"310M400US46060","Tucson, AZ Metro Area","53464","1484","67933","1817","36195","1173",
"310M400US46140","Tulsa, OK Metro Area","55633","1058","71254","1508","36249","1001",
"310M400US46220","Tuscaloosa, AL Metro Area","50939","1828","66160","4223","29323","5224",
"310M400US46300","Twin Falls, ID Metro Area","52292","4106","61576","2950","33170","7749",
"310M400US46340","Tyler, TX Metro Area","58226","4793","67355","4309","43938","5270",
"310M400US46520","Urban Honolulu, HI Metro Area","84423","2235","110389","2665","60326","2389",
"310M400US46540","Utica-Rome, NY Metro Area","55286","2190","69482","3118","33128","2546",
"310M400US46660","Valdosta, GA Metro Area","35186","4762","52900","7000","23918","3412",
"310M400US46700","Vallejo-Fairfield, CA Metro Area","84395","3989","101628","3190","61631","2557",
"310M400US47020","Victoria, TX Metro Area","51683","5162","68628","7064","22000","7014",
"310M400US47220","Vineland-Bridgeton, NJ Metro Area","52795","6151","70368","4619","22780","8342",
"310M400US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","65604","1029","85008","1680","42636","1270",
"310M400US47300","Visalia-Porterville, CA Metro Area","48817","2809","60976","3293","32649","2579",
"310M400US47380","Waco, TX Metro Area","47328","3082","65036","5234","30477","2791",
"310M400US47460","Walla Walla, WA Metro Area","59704","6248","79407","6295","36207","8781",
"310M400US47580","Warner Robins, GA Metro Area","54024","6474","72365","6817","40314","6710",
"310M400US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","102180","774","128949","1421","65569","1199",
"310M400US47940","Waterloo-Cedar Falls, IA Metro Area","56245","3282","71927","3624","29882","3471",
"310M400US48060","Watertown-Fort Drum, NY Metro Area","53146","2976","65515","4181","39686","3952",
"310M400US48140","Wausau, WI Metro Area","62890","4032","74505","3879","37166","2922",
"310M400US48260","Weirton-Steubenville, WV-OH Metro Area","43747","4042","54898","4886","23319","1994",
"310M400US48300","Wenatchee, WA Metro Area","61714","5052","73963","7752","43235","5906",
"310M400US48540","Wheeling, WV-OH Metro Area","49749","4040","56124","3620","31721","4794",
"310M400US48620","Wichita, KS Metro Area","56909","1932","71881","1834","34238","2414",
"310M400US48660","Wichita Falls, TX Metro Area","50309","4765","64548","5627","28753","5474",
"310M400US48700","Williamsport, PA Metro Area","55045","3741","69745","4450","33708","5493",
"310M400US48900","Wilmington, NC Metro Area","52756","3106","70593","4144","34380","6609",
"310M400US49020","Winchester, VA-WV Metro Area","65170","5699","78385","6482","45664","5142",
"310M400US49180","Winston-Salem, NC Metro Area","48699","1478","63300","2772","31423","1507",
"310M400US49340","Worcester, MA-CT Metro Area","70869","1674","95411","2357","40197","2424",
"310M400US49420","Yakima, WA Metro Area","51555","2307","65843","2528","34621","4156",
"310M400US49620","York-Hanover, PA Metro Area","65239","2771","76370","2241","38101","3836",
"310M400US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","47476","1955","60610","1966","25787","1461",
"310M400US49700","Yuba City, CA Metro Area","54745","4518","75384","5520","37807","4782",
"310M400US49740","Yuma, AZ Metro Area","43403","3448","52515","5845","33647","4370",
