"GEO_ID","NAME","B25119_001E","B25119_001M","B25119_002E","B25119_002M","B25119_003E","B25119_003M",
"310M600US41540","Salisbury, MD-DE Metro Area","62799","1135","72988","1499","36536","1637",
"310M600US41620","Salt Lake City, UT Metro Area","77102","910","94360","1183","49463","1173",
"310M600US41660","San Angelo, TX Metro Area","57431","3313","69006","3994","38259","2070",
"310M600US41700","San Antonio-New Braunfels, TX Metro Area","61437","487","78376","872","41016","655",
"310M600US41740","San Diego-Chula Vista-Carlsbad, CA Metro Area","82426","734","109762","988","58975","706",
"310M600US41860","San Francisco-Oakland-Berkeley, CA Metro Area","110837","791","140486","902","81424","817",
"310M600US41900","San Germán, PR Metro Area","16682","677","21111","977","9874","831",
"310M600US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","129343","1198","158215","1328","98266","1612",
"310M600US41980","San Juan-Bayamón-Caguas, PR Metro Area","23709","251","29737","357","14180","328",
"310M600US42020","San Luis Obispo-Paso Robles, CA Metro Area","77948","1751","96624","1877","53969","1578",
"310M600US42100","Santa Cruz-Watsonville, CA Metro Area","89986","2417","117609","4050","58743","2023",
"310M600US42140","Santa Fe, NM Metro Area","60668","2400","69059","2134","42230","1832",
"310M600US42200","Santa Maria-Santa Barbara, CA Metro Area","78925","1565","108124","2558","56865","1443",
"310M600US42220","Santa Rosa-Petaluma, CA Metro Area","86173","1168","105153","2499","61351","1474",
"310M600US42340","Savannah, GA Metro Area","60851","1302","78628","1679","41792","1392",
"310M600US42540","Scranton--Wilkes-Barre, PA Metro Area","53853","847","69166","1204","31919","951",
"310M600US42660","Seattle-Tacoma-Bellevue, WA Metro Area","90790","511","113985","736","61927","724",
"310M600US42680","Sebastian-Vero Beach, FL Metro Area","57945","2678","64018","1977","35113","3020",
"310M600US42700","Sebring-Avon Park, FL Metro Area","43708","1841","47741","2777","31134","1643",
"310M600US43100","Sheboygan, WI Metro Area","62101","1724","74120","1868","38271","2143",
"310M600US43300","Sherman-Denison, TX Metro Area","58296","2001","69681","2967","38484","2287",
"310M600US43340","Shreveport-Bossier City, LA Metro Area","46610","1441","62042","2326","26961","845",
"310M600US43420","Sierra Vista-Douglas, AZ Metro Area","51505","1147","59091","2329","36743","2640",
"310M600US43580","Sioux City, IA-NE-SD Metro Area","61399","1317","77719","2538","36998","1491",
"310M600US43620","Sioux Falls, SD Metro Area","67713","1680","85918","1509","39187","1749",
"310M600US43780","South Bend-Mishawaka, IN-MI Metro Area","55101","1069","67117","1469","32175","1411",
"310M600US43900","Spartanburg, SC Metro Area","53757","1267","64956","1698","33181","1856",
"310M600US44060","Spokane-Spokane Valley, WA Metro Area","59656","823","76475","1354","37953","1287",
"310M600US44100","Springfield, IL Metro Area","62590","1730","81064","1674","33008","1807",
"310M600US44140","Springfield, MA Metro Area","61360","846","84709","1283","31915","786",
"310M600US44180","Springfield, MO Metro Area","50496","900","65406","1279","30731","1024",
"310M600US44220","Springfield, OH Metro Area","51504","1436","63497","1431","31140","1553",
"310M600US44300","State College, PA Metro Area","61921","1857","85875","2963","31682","1909",
"310M600US44420","Staunton, VA Metro Area","58166","2156","69990","2446","35677","2797",
"310M600US44700","Stockton, CA Metro Area","68628","1259","89537","1733","47919","1064",
"310M600US44940","Sumter, SC Metro Area","45854","2118","55567","2062","28810","2101",
"310M600US45060","Syracuse, NY Metro Area","61890","948","80286","1053","33470","815",
"310M600US45220","Tallahassee, FL Metro Area","53423","1441","75111","2157","32915","1367",
"310M600US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","57097","479","68661","649","41800","584",
"310M600US45460","Terre Haute, IN Metro Area","50418","1197","62931","1719","26965","1620",
"310M600US45500","Texarkana, TX-AR Metro Area","49496","1789","60913","2764","30375","1876",
"310M600US45540","The Villages, FL Metro Area","59618","2930","63559","3144","28845","6896",
"310M600US45780","Toledo, OH Metro Area","53600","854","70650","1149","31357","841",
"310M600US45820","Topeka, KS Metro Area","59815","1458","72636","1753","36010","1917",
"310M600US45940","Trenton-Princeton, NJ Metro Area","83306","1966","111078","2474","45199","2873",
"310M600US46060","Tucson, AZ Metro Area","55023","785","70679","908","35890","894",
"310M600US46140","Tulsa, OK Metro Area","57341","744","73080","1031","37500","858",
"310M600US46220","Tuscaloosa, AL Metro Area","50871","1644","67520","2487","27794","2017",
"310M600US46300","Twin Falls, ID Metro Area","53944","1688","62092","2064","36031","2844",
"310M600US46340","Tyler, TX Metro Area","59450","2471","69833","2974","42251","2731",
"310M600US46520","Urban Honolulu, HI Metro Area","87722","1252","113044","1684","62307","997",
"310M600US46540","Utica-Rome, NY Metro Area","58983","1174","72811","1666","32988","1711",
"310M600US46660","Valdosta, GA Metro Area","43859","1799","60892","3234","27159","1996",
"310M600US46700","Vallejo, CA Metro Area","84638","1362","102617","1924","60638","1925",
"310M600US47020","Victoria, TX Metro Area","58629","2590","71326","3154","36498","3188",
"310M600US47220","Vineland-Bridgeton, NJ Metro Area","55709","2200","74998","3576","28802","2912",
"310M600US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","68454","753","87425","945","45242","633",
"310M600US47300","Visalia, CA Metro Area","52534","1235","69499","2040","36817","1663",
"310M600US47380","Waco, TX Metro Area","49534","1408","69615","2174","31000","1122",
"310M600US47460","Walla Walla, WA Metro Area","60615","3240","76937","4977","37770","3884",
"310M600US47580","Warner Robins, GA Metro Area","63074","2132","81232","3667","35730","2900",
"310M600US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","106415","534","133046","739","68259","702",
"310M600US47940","Waterloo-Cedar Falls, IA Metro Area","58996","1578","74402","1763","34302","1759",
"310M600US48060","Watertown-Fort Drum, NY Metro Area","54726","1793","72538","2460","38336","2771",
"310M600US48140","Wausau-Weston, WI Metro Area","62237","1758","75045","1556","35866","2523",
"310M600US48260","Weirton-Steubenville, WV-OH Metro Area","47525","1522","58010","1357","26781","1893",
"310M600US48300","Wenatchee, WA Metro Area","62894","2475","75315","2909","44255","2230",
"310M600US48540","Wheeling, WV-OH Metro Area","49928","1840","60203","2143","25583","1474",
"310M600US48620","Wichita, KS Metro Area","58333","937","75060","1044","34938","1017",
"310M600US48660","Wichita Falls, TX Metro Area","51099","1914","64716","2627","35032","2078",
"310M600US48700","Williamsport, PA Metro Area","54906","1628","68201","2243","33062","2271",
"310M600US48900","Wilmington, NC Metro Area","57488","1758","76593","2022","36126","2381",
"310M600US49020","Winchester, VA-WV Metro Area","69417","2136","81007","2177","47888","2584",
"310M600US49180","Winston-Salem, NC Metro Area","52607","790","66261","1066","31779","934",
"310M600US49340","Worcester, MA-CT Metro Area","75705","1033","101230","1245","39720","1264",
"310M600US49420","Yakima, WA Metro Area","54917","1110","67896","1969","39080","2068",
"310M600US49500","Yauco, PR Metro Area","15754","739","18785","871","9463","759",
"310M600US49620","York-Hanover, PA Metro Area","68940","987","80614","1120","39936","1878",
"310M600US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","48020","812","59602","1077","26648","725",
"310M600US49700","Yuba City, CA Metro Area","61655","1903","80635","2768","43249","2235",
"310M600US49740","Yuma, AZ Metro Area","48790","1981","55554","1835","35698","2121",
