size_rank,metro_name,state,date,zori
40,Jacksonville,FL,3/31/2015,999.4595014
40,Jacksonville,FL,4/30/2015,1002.679403
40,Jacksonville,FL,5/31/2015,1009.709892
40,Jacksonville,FL,6/30/2015,1014.723748
40,Jacksonville,FL,7/31/2015,1019.584637
40,Jacksonville,FL,8/31/2015,1022.894668
40,Jacksonville,FL,9/30/2015,1022.524121
40,Jacksonville,FL,10/31/2015,1024.771985
40,Jacksonville,FL,11/30/2015,1023.086998
40,Jacksonville,FL,12/31/2015,1025.637195
40,Jacksonville,FL,1/31/2016,1026.762235
40,Jacksonville,FL,2/29/2016,1030.657468
40,Jacksonville,FL,3/31/2016,1036.306639
40,Jacksonville,FL,4/30/2016,1042.011924
40,Jacksonville,FL,5/31/2016,1049.048919
40,Jacksonville,FL,6/30/2016,1053.432769
40,Jacksonville,FL,7/31/2016,1054.103537
40,Jacksonville,FL,8/31/2016,1055.914037
40,Jacksonville,FL,9/30/2016,1054.483119
40,Jacksonville,FL,10/31/2016,1055.938939
40,Jacksonville,FL,11/30/2016,1053.524788
40,Jacksonville,FL,12/31/2016,1051.902316
40,Jacksonville,FL,1/31/2017,1054.734584
40,Jacksonville,FL,2/28/2017,1061.040522
40,Jacksonville,FL,3/31/2017,1073.826062
40,Jacksonville,FL,4/30/2017,1082.261006
40,Jacksonville,FL,5/31/2017,1090.492336
40,Jacksonville,FL,6/30/2017,1096.731019
40,Jacksonville,FL,7/31/2017,1102.62896
40,Jacksonville,FL,8/31/2017,1105.336927
40,Jacksonville,FL,9/30/2017,1102.915932
40,Jacksonville,FL,10/31/2017,1100.726021
40,Jacksonville,FL,11/30/2017,1103.309012
40,Jacksonville,FL,12/31/2017,1109.136656
40,Jacksonville,FL,1/31/2018,1116.397918
40,Jacksonville,FL,2/28/2018,1120.102342
40,Jacksonville,FL,3/31/2018,1128.521375
40,Jacksonville,FL,4/30/2018,1135.486463
40,Jacksonville,FL,5/31/2018,1145.925833
40,Jacksonville,FL,6/30/2018,1151.974096
40,Jacksonville,FL,7/31/2018,1158.248986
40,Jacksonville,FL,8/31/2018,1159.903101
40,Jacksonville,FL,9/30/2018,1159.33761
40,Jacksonville,FL,10/31/2018,1159.3591
40,Jacksonville,FL,11/30/2018,1164.894896
40,Jacksonville,FL,12/31/2018,1168.000646
40,Jacksonville,FL,1/31/2019,1170.871441
40,Jacksonville,FL,2/28/2019,1172.353683
40,Jacksonville,FL,3/31/2019,1179.642442
40,Jacksonville,FL,4/30/2019,1188.318832
40,Jacksonville,FL,5/31/2019,1195.669553
40,Jacksonville,FL,6/30/2019,1202.031048
40,Jacksonville,FL,7/31/2019,1204.190423
40,Jacksonville,FL,8/31/2019,1207.9248
40,Jacksonville,FL,9/30/2019,1208.829848
40,Jacksonville,FL,10/31/2019,1210.229676
40,Jacksonville,FL,11/30/2019,1209.21813
40,Jacksonville,FL,12/31/2019,1213.497193
40,Jacksonville,FL,1/31/2020,1216.587685
40,Jacksonville,FL,2/29/2020,1222.564161
40,Jacksonville,FL,3/31/2020,1229.483255
40,Jacksonville,FL,4/30/2020,1231.761519
40,Jacksonville,FL,5/31/2020,1233.421303
40,Jacksonville,FL,6/30/2020,1234.087113
40,Jacksonville,FL,7/31/2020,1243.446311
40,Jacksonville,FL,8/31/2020,1256.460357
40,Jacksonville,FL,9/30/2020,1264.656108
40,Jacksonville,FL,10/31/2020,1272.111606
40,Jacksonville,FL,11/30/2020,1276.025961
40,Jacksonville,FL,12/31/2020,1281.86997
40,Jacksonville,FL,1/31/2021,1293.471959
40,Jacksonville,FL,2/28/2021,1302.444364
40,Jacksonville,FL,3/31/2021,1321.463145
40,Jacksonville,FL,4/30/2021,1342.799791
40,Jacksonville,FL,5/31/2021,1374.731086
40,Jacksonville,FL,6/30/2021,1409.621347
40,Jacksonville,FL,7/31/2021,1446.75418
40,Jacksonville,FL,8/31/2021,1483.040361
40,Jacksonville,FL,9/30/2021,1508.771703
40,Jacksonville,FL,10/31/2021,1527.286474
40,Jacksonville,FL,11/30/2021,1537.219166
40,Jacksonville,FL,12/31/2021,1547.967176
40,Jacksonville,FL,1/31/2022,1552.739922
40,Jacksonville,FL,2/28/2022,1565.675463
40,Jacksonville,FL,3/31/2022,1574.555469
40,Jacksonville,FL,4/30/2022,1594.840251
40,Jacksonville,FL,5/31/2022,1609.1553
40,Jacksonville,FL,6/30/2022,1630.180567
40,Jacksonville,FL,7/31/2022,1640.835508
40,Jacksonville,FL,8/31/2022,1648.383048
40,Jacksonville,FL,9/30/2022,1643.970495
40,Jacksonville,FL,10/31/2022,1643.32519
40,Jacksonville,FL,11/30/2022,1637.383506
40,Jacksonville,FL,12/31/2022,1632.918408
40,Jacksonville,FL,1/31/2023,1629.402614
40,Jacksonville,FL,2/28/2023,1629.742754
40,Jacksonville,FL,3/31/2023,1641.57412
40,Jacksonville,FL,4/30/2023,1648.672809
40,Jacksonville,FL,5/31/2023,1659.430405
40,Jacksonville,FL,6/30/2023,1660.949084
40,Jacksonville,FL,7/31/2023,1665.35076
40,Jacksonville,FL,8/31/2023,1666.355562
40,Jacksonville,FL,9/30/2023,1663.162892
40,Jacksonville,FL,10/31/2023,1650.651219
40,Jacksonville,FL,11/30/2023,1640.944139
40,Jacksonville,FL,12/31/2023,1632.450119
40,Jacksonville,FL,1/31/2024,1636.227534
40,Jacksonville,FL,2/29/2024,1640.848453
40,Jacksonville,FL,3/31/2024,1652.232345
40,Jacksonville,FL,4/30/2024,1660.084621
40,Jacksonville,FL,5/31/2024,1668.571556
40,Jacksonville,FL,6/30/2024,1672.076594
40,Jacksonville,FL,7/31/2024,1675.759115
40,Jacksonville,FL,8/31/2024,1674.152551
40,Jacksonville,FL,9/30/2024,1669.526762
40,Jacksonville,FL,10/31/2024,1664.415756
40,Jacksonville,FL,11/30/2024,1661.189448
40,Jacksonville,FL,12/31/2024,1658.77437
35,Cleveland,OH,1/31/2015,801.7951568
35,Cleveland,OH,2/28/2015,809.1265259
35,Cleveland,OH,3/31/2015,813.0857459
35,Cleveland,OH,4/30/2015,821.4297931
35,Cleveland,OH,5/31/2015,821.9011577
35,Cleveland,OH,6/30/2015,819.7358667
35,Cleveland,OH,7/31/2015,819.2776998
35,Cleveland,OH,8/31/2015,821.4126388
35,Cleveland,OH,9/30/2015,825.967399
35,Cleveland,OH,10/31/2015,824.7010363
35,Cleveland,OH,11/30/2015,824.688999
35,Cleveland,OH,12/31/2015,821.2395258
35,Cleveland,OH,1/31/2016,826.5711047
35,Cleveland,OH,2/29/2016,827.1469544
35,Cleveland,OH,3/31/2016,829.7421612
35,Cleveland,OH,4/30/2016,827.8698271
35,Cleveland,OH,5/31/2016,835.8145896
35,Cleveland,OH,6/30/2016,840.5961895
35,Cleveland,OH,7/31/2016,843.6272749
35,Cleveland,OH,8/31/2016,840.3292933
35,Cleveland,OH,9/30/2016,841.2550699
35,Cleveland,OH,10/31/2016,843.1272733
35,Cleveland,OH,11/30/2016,841.9485834
35,Cleveland,OH,12/31/2016,836.2472277
35,Cleveland,OH,1/31/2017,836.2092022
35,Cleveland,OH,2/28/2017,841.2313295
35,Cleveland,OH,3/31/2017,852.2123517
35,Cleveland,OH,4/30/2017,860.8508389
35,Cleveland,OH,5/31/2017,866.9584136
35,Cleveland,OH,6/30/2017,869.3500619
35,Cleveland,OH,7/31/2017,867.1440439
35,Cleveland,OH,8/31/2017,867.3771944
35,Cleveland,OH,9/30/2017,868.1413224
35,Cleveland,OH,10/31/2017,868.4285981
35,Cleveland,OH,11/30/2017,868.3877782
35,Cleveland,OH,12/31/2017,863.0341256
35,Cleveland,OH,1/31/2018,866.4978923
35,Cleveland,OH,2/28/2018,872.1093759
35,Cleveland,OH,3/31/2018,884.1030459
35,Cleveland,OH,4/30/2018,886.9540126
35,Cleveland,OH,5/31/2018,889.5623946
35,Cleveland,OH,6/30/2018,891.8817378
35,Cleveland,OH,7/31/2018,895.0449216
35,Cleveland,OH,8/31/2018,898.8827178
35,Cleveland,OH,9/30/2018,897.3843604
35,Cleveland,OH,10/31/2018,901.8974781
35,Cleveland,OH,11/30/2018,901.9508719
35,Cleveland,OH,12/31/2018,905.7237656
35,Cleveland,OH,1/31/2019,905.5688187
35,Cleveland,OH,2/28/2019,910.4337429
35,Cleveland,OH,3/31/2019,916.9491226
35,Cleveland,OH,4/30/2019,926.2947806
35,Cleveland,OH,5/31/2019,932.9507421
35,Cleveland,OH,6/30/2019,939.2852973
35,Cleveland,OH,7/31/2019,939.7809358
35,Cleveland,OH,8/31/2019,941.550153
35,Cleveland,OH,9/30/2019,941.8112076
35,Cleveland,OH,10/31/2019,942.4521744
35,Cleveland,OH,11/30/2019,937.5934606
35,Cleveland,OH,12/31/2019,938.6248289
35,Cleveland,OH,1/31/2020,939.7285408
35,Cleveland,OH,2/29/2020,950.9117617
35,Cleveland,OH,3/31/2020,960.5393523
35,Cleveland,OH,4/30/2020,973.0741404
35,Cleveland,OH,5/31/2020,978.4486587
35,Cleveland,OH,6/30/2020,984.8766276
35,Cleveland,OH,7/31/2020,989.8893351
35,Cleveland,OH,8/31/2020,1000.840868
35,Cleveland,OH,9/30/2020,1008.082969
35,Cleveland,OH,10/31/2020,1009.299385
35,Cleveland,OH,11/30/2020,1004.923054
35,Cleveland,OH,12/31/2020,999.7623935
35,Cleveland,OH,1/31/2021,1007.136103
35,Cleveland,OH,2/28/2021,1014.955654
35,Cleveland,OH,3/31/2021,1030.222245
35,Cleveland,OH,4/30/2021,1036.652937
35,Cleveland,OH,5/31/2021,1047.733515
35,Cleveland,OH,6/30/2021,1055.640793
35,Cleveland,OH,7/31/2021,1072.851721
35,Cleveland,OH,8/31/2021,1083.125071
35,Cleveland,OH,9/30/2021,1089.661098
35,Cleveland,OH,10/31/2021,1098.99932
35,Cleveland,OH,11/30/2021,1102.950254
35,Cleveland,OH,12/31/2021,1108.574899
35,Cleveland,OH,1/31/2022,1103.382891
35,Cleveland,OH,2/28/2022,1114.966696
35,Cleveland,OH,3/31/2022,1127.985967
35,Cleveland,OH,4/30/2022,1144.5959
35,Cleveland,OH,5/31/2022,1157.600603
35,Cleveland,OH,6/30/2022,1167.251834
35,Cleveland,OH,7/31/2022,1174.804699
35,Cleveland,OH,8/31/2022,1179.146886
35,Cleveland,OH,9/30/2022,1184.715611
35,Cleveland,OH,10/31/2022,1183.718547
35,Cleveland,OH,11/30/2022,1181.902513
35,Cleveland,OH,12/31/2022,1181.478017
35,Cleveland,OH,1/31/2023,1184.353285
35,Cleveland,OH,2/28/2023,1188.644356
35,Cleveland,OH,3/31/2023,1196.224611
35,Cleveland,OH,4/30/2023,1208.645295
35,Cleveland,OH,5/31/2023,1216.791124
35,Cleveland,OH,6/30/2023,1220.455276
35,Cleveland,OH,7/31/2023,1227.847449
35,Cleveland,OH,8/31/2023,1238.496414
35,Cleveland,OH,9/30/2023,1241.047531
35,Cleveland,OH,10/31/2023,1241.482692
35,Cleveland,OH,11/30/2023,1244.322452
35,Cleveland,OH,12/31/2023,1255.001507
35,Cleveland,OH,1/31/2024,1263.05229
35,Cleveland,OH,2/29/2024,1270.600644
35,Cleveland,OH,3/31/2024,1275.110201
35,Cleveland,OH,4/30/2024,1286.172329
35,Cleveland,OH,5/31/2024,1296.759642
35,Cleveland,OH,6/30/2024,1310.330623
35,Cleveland,OH,7/31/2024,1317.601914
35,Cleveland,OH,8/31/2024,1322.354114
35,Cleveland,OH,9/30/2024,1323.348469
35,Cleveland,OH,10/31/2024,1326.164455
35,Cleveland,OH,11/30/2024,1333.339725
35,Cleveland,OH,12/31/2024,1340.229612
32,Columbus,OH,1/31/2015,875.2152756
32,Columbus,OH,2/28/2015,877.7041736
32,Columbus,OH,3/31/2015,878.453316
32,Columbus,OH,4/30/2015,879.3177337
32,Columbus,OH,5/31/2015,889.9085257
32,Columbus,OH,6/30/2015,896.7613613
32,Columbus,OH,7/31/2015,906.9307405
32,Columbus,OH,8/31/2015,906.717247
32,Columbus,OH,9/30/2015,908.3590331
32,Columbus,OH,10/31/2015,917.8639744
32,Columbus,OH,11/30/2015,915.0826328
32,Columbus,OH,12/31/2015,914.3709968
32,Columbus,OH,1/31/2016,911.2815584
32,Columbus,OH,2/29/2016,914.9866917
32,Columbus,OH,3/31/2016,919.8628138
32,Columbus,OH,4/30/2016,926.9229692
32,Columbus,OH,5/31/2016,935.9464408
32,Columbus,OH,6/30/2016,944.9262983
32,Columbus,OH,7/31/2016,945.2929812
32,Columbus,OH,8/31/2016,941.5548299
32,Columbus,OH,9/30/2016,934.9607871
32,Columbus,OH,10/31/2016,933.3252269
32,Columbus,OH,11/30/2016,938.7636342
32,Columbus,OH,12/31/2016,942.1288199
32,Columbus,OH,1/31/2017,947.7927963
32,Columbus,OH,2/28/2017,955.2059817
32,Columbus,OH,3/31/2017,966.4558204
32,Columbus,OH,4/30/2017,975.207404
32,Columbus,OH,5/31/2017,978.0910714
32,Columbus,OH,6/30/2017,980.7427769
32,Columbus,OH,7/31/2017,982.1418319
32,Columbus,OH,8/31/2017,984.2966163
32,Columbus,OH,9/30/2017,988.5710093
32,Columbus,OH,10/31/2017,989.1194731
32,Columbus,OH,11/30/2017,991.5312918
32,Columbus,OH,12/31/2017,989.866297
32,Columbus,OH,1/31/2018,996.9410222
32,Columbus,OH,2/28/2018,1004.563411
32,Columbus,OH,3/31/2018,1018.062281
32,Columbus,OH,4/30/2018,1027.208913
32,Columbus,OH,5/31/2018,1035.347143
32,Columbus,OH,6/30/2018,1037.901471
32,Columbus,OH,7/31/2018,1039.957167
32,Columbus,OH,8/31/2018,1040.625535
32,Columbus,OH,9/30/2018,1041.188686
32,Columbus,OH,10/31/2018,1040.035426
32,Columbus,OH,11/30/2018,1038.230238
32,Columbus,OH,12/31/2018,1038.280016
32,Columbus,OH,1/31/2019,1044.837301
32,Columbus,OH,2/28/2019,1052.011081
32,Columbus,OH,3/31/2019,1062.710498
32,Columbus,OH,4/30/2019,1069.660905
32,Columbus,OH,5/31/2019,1077.768067
32,Columbus,OH,6/30/2019,1079.674992
32,Columbus,OH,7/31/2019,1082.014574
32,Columbus,OH,8/31/2019,1081.70278
32,Columbus,OH,9/30/2019,1085.641432
32,Columbus,OH,10/31/2019,1084.976241
32,Columbus,OH,11/30/2019,1087.450239
32,Columbus,OH,12/31/2019,1086.802771
32,Columbus,OH,1/31/2020,1093.177112
32,Columbus,OH,2/29/2020,1098.16335
32,Columbus,OH,3/31/2020,1110.146995
32,Columbus,OH,4/30/2020,1115.520741
32,Columbus,OH,5/31/2020,1121.848268
32,Columbus,OH,6/30/2020,1123.79395
32,Columbus,OH,7/31/2020,1131.276957
32,Columbus,OH,8/31/2020,1137.448582
32,Columbus,OH,9/30/2020,1140.22571
32,Columbus,OH,10/31/2020,1146.606236
32,Columbus,OH,11/30/2020,1149.74316
32,Columbus,OH,12/31/2020,1143.899148
32,Columbus,OH,1/31/2021,1144.998511
32,Columbus,OH,2/28/2021,1148.964303
32,Columbus,OH,3/31/2021,1167.866015
32,Columbus,OH,4/30/2021,1179.27735
32,Columbus,OH,5/31/2021,1200.780697
32,Columbus,OH,6/30/2021,1216.223073
32,Columbus,OH,7/31/2021,1231.754639
32,Columbus,OH,8/31/2021,1239.972255
32,Columbus,OH,9/30/2021,1248.146784
32,Columbus,OH,10/31/2021,1251.732948
32,Columbus,OH,11/30/2021,1254.644229
32,Columbus,OH,12/31/2021,1257.254094
32,Columbus,OH,1/31/2022,1261.533252
32,Columbus,OH,2/28/2022,1267.327045
32,Columbus,OH,3/31/2022,1277.618455
32,Columbus,OH,4/30/2022,1294.067459
32,Columbus,OH,5/31/2022,1313.879831
32,Columbus,OH,6/30/2022,1337.061464
32,Columbus,OH,7/31/2022,1355.513376
32,Columbus,OH,8/31/2022,1363.56094
32,Columbus,OH,9/30/2022,1362.016377
32,Columbus,OH,10/31/2022,1350.448219
32,Columbus,OH,11/30/2022,1339.310816
32,Columbus,OH,12/31/2022,1338.191098
32,Columbus,OH,1/31/2023,1342.578151
32,Columbus,OH,2/28/2023,1350.255641
32,Columbus,OH,3/31/2023,1359.924332
32,Columbus,OH,4/30/2023,1374.09105
32,Columbus,OH,5/31/2023,1392.120877
32,Columbus,OH,6/30/2023,1400.907585
32,Columbus,OH,7/31/2023,1408.706185
32,Columbus,OH,8/31/2023,1412.430443
32,Columbus,OH,9/30/2023,1411.301735
32,Columbus,OH,10/31/2023,1407.608021
32,Columbus,OH,11/30/2023,1405.328987
32,Columbus,OH,12/31/2023,1405.03374
32,Columbus,OH,1/31/2024,1404.431455
32,Columbus,OH,2/29/2024,1409.058528
32,Columbus,OH,3/31/2024,1414.641795
32,Columbus,OH,4/30/2024,1428.445258
32,Columbus,OH,5/31/2024,1440.405853
32,Columbus,OH,6/30/2024,1456.766319
32,Columbus,OH,7/31/2024,1466.85451
32,Columbus,OH,8/31/2024,1473.417384
32,Columbus,OH,9/30/2024,1474.4866
32,Columbus,OH,10/31/2024,1470.732687
32,Columbus,OH,11/30/2024,1468.090295
32,Columbus,OH,12/31/2024,1464.806226
28,Cincinnati,OH,1/31/2015,861.5795053
28,Cincinnati,OH,2/28/2015,862.859462
28,Cincinnati,OH,3/31/2015,868.7273423
28,Cincinnati,OH,4/30/2015,875.3670617
28,Cincinnati,OH,5/31/2015,880.5397761
28,Cincinnati,OH,6/30/2015,883.3010019
28,Cincinnati,OH,7/31/2015,888.0708789
28,Cincinnati,OH,8/31/2015,891.3465309
28,Cincinnati,OH,9/30/2015,893.6001308
28,Cincinnati,OH,10/31/2015,891.5737826
28,Cincinnati,OH,11/30/2015,896.737112
28,Cincinnati,OH,12/31/2015,897.9601098
28,Cincinnati,OH,1/31/2016,901.6288242
28,Cincinnati,OH,2/29/2016,895.7943549
28,Cincinnati,OH,3/31/2016,899.8841733
28,Cincinnati,OH,4/30/2016,903.5897505
28,Cincinnati,OH,5/31/2016,914.1223637
28,Cincinnati,OH,6/30/2016,914.828896
28,Cincinnati,OH,7/31/2016,917.5858051
28,Cincinnati,OH,8/31/2016,916.6309268
28,Cincinnati,OH,9/30/2016,918.6698038
28,Cincinnati,OH,10/31/2016,917.6504802
28,Cincinnati,OH,11/30/2016,920.0305936
28,Cincinnati,OH,12/31/2016,923.1365976
28,Cincinnati,OH,1/31/2017,929.6457853
28,Cincinnati,OH,2/28/2017,933.7787722
28,Cincinnati,OH,3/31/2017,938.7214803
28,Cincinnati,OH,4/30/2017,946.3634696
28,Cincinnati,OH,5/31/2017,954.5242571
28,Cincinnati,OH,6/30/2017,960.8977381
28,Cincinnati,OH,7/31/2017,963.7021501
28,Cincinnati,OH,8/31/2017,966.5746521
28,Cincinnati,OH,9/30/2017,964.9981538
28,Cincinnati,OH,10/31/2017,964.8966366
28,Cincinnati,OH,11/30/2017,962.4669527
28,Cincinnati,OH,12/31/2017,966.0614197
28,Cincinnati,OH,1/31/2018,967.5656595
28,Cincinnati,OH,2/28/2018,973.4810713
28,Cincinnati,OH,3/31/2018,982.2858339
28,Cincinnati,OH,4/30/2018,993.2264787
28,Cincinnati,OH,5/31/2018,999.8369233
28,Cincinnati,OH,6/30/2018,1001.446385
28,Cincinnati,OH,7/31/2018,1003.396636
28,Cincinnati,OH,8/31/2018,1003.812196
28,Cincinnati,OH,9/30/2018,1007.53123
28,Cincinnati,OH,10/31/2018,1011.394049
28,Cincinnati,OH,11/30/2018,1015.16787
28,Cincinnati,OH,12/31/2018,1019.911086
28,Cincinnati,OH,1/31/2019,1020.132728
28,Cincinnati,OH,2/28/2019,1025.085579
28,Cincinnati,OH,3/31/2019,1030.335608
28,Cincinnati,OH,4/30/2019,1040.267955
28,Cincinnati,OH,5/31/2019,1048.942773
28,Cincinnati,OH,6/30/2019,1053.776176
28,Cincinnati,OH,7/31/2019,1058.174596
28,Cincinnati,OH,8/31/2019,1059.693144
28,Cincinnati,OH,9/30/2019,1060.026971
28,Cincinnati,OH,10/31/2019,1058.827998
28,Cincinnati,OH,11/30/2019,1063.588178
28,Cincinnati,OH,12/31/2019,1065.550434
28,Cincinnati,OH,1/31/2020,1071.984117
28,Cincinnati,OH,2/29/2020,1078.677939
28,Cincinnati,OH,3/31/2020,1090.608249
28,Cincinnati,OH,4/30/2020,1096.108977
28,Cincinnati,OH,5/31/2020,1099.967827
28,Cincinnati,OH,6/30/2020,1104.263997
28,Cincinnati,OH,7/31/2020,1111.617566
28,Cincinnati,OH,8/31/2020,1115.628438
28,Cincinnati,OH,9/30/2020,1119.823807
28,Cincinnati,OH,10/31/2020,1118.253122
28,Cincinnati,OH,11/30/2020,1119.802636
28,Cincinnati,OH,12/31/2020,1120.815282
28,Cincinnati,OH,1/31/2021,1129.732872
28,Cincinnati,OH,2/28/2021,1134.587736
28,Cincinnati,OH,3/31/2021,1144.029442
28,Cincinnati,OH,4/30/2021,1155.251698
28,Cincinnati,OH,5/31/2021,1169.60619
28,Cincinnati,OH,6/30/2021,1183.953915
28,Cincinnati,OH,7/31/2021,1196.072622
28,Cincinnati,OH,8/31/2021,1211.904711
28,Cincinnati,OH,9/30/2021,1223.777053
28,Cincinnati,OH,10/31/2021,1229.035171
28,Cincinnati,OH,11/30/2021,1233.345045
28,Cincinnati,OH,12/31/2021,1235.292046
28,Cincinnati,OH,1/31/2022,1243.522908
28,Cincinnati,OH,2/28/2022,1252.282456
28,Cincinnati,OH,3/31/2022,1267.084872
28,Cincinnati,OH,4/30/2022,1284.806128
28,Cincinnati,OH,5/31/2022,1299.361817
28,Cincinnati,OH,6/30/2022,1316.539536
28,Cincinnati,OH,7/31/2022,1332.711569
28,Cincinnati,OH,8/31/2022,1344.026641
28,Cincinnati,OH,9/30/2022,1345.810605
28,Cincinnati,OH,10/31/2022,1344.210278
28,Cincinnati,OH,11/30/2022,1342.202632
28,Cincinnati,OH,12/31/2022,1344.753127
28,Cincinnati,OH,1/31/2023,1347.773202
28,Cincinnati,OH,2/28/2023,1357.120393
28,Cincinnati,OH,3/31/2023,1368.468721
28,Cincinnati,OH,4/30/2023,1380.549466
28,Cincinnati,OH,5/31/2023,1393.544643
28,Cincinnati,OH,6/30/2023,1401.63685
28,Cincinnati,OH,7/31/2023,1408.339452
28,Cincinnati,OH,8/31/2023,1412.178831
28,Cincinnati,OH,9/30/2023,1413.387777
28,Cincinnati,OH,10/31/2023,1417.553041
28,Cincinnati,OH,11/30/2023,1415.15205
28,Cincinnati,OH,12/31/2023,1420.477895
28,Cincinnati,OH,1/31/2024,1422.895171
28,Cincinnati,OH,2/29/2024,1430.768281
28,Cincinnati,OH,3/31/2024,1438.930884
28,Cincinnati,OH,4/30/2024,1447.44189
28,Cincinnati,OH,5/31/2024,1456.684332
28,Cincinnati,OH,6/30/2024,1465.870476
28,Cincinnati,OH,7/31/2024,1472.999426
28,Cincinnati,OH,8/31/2024,1481.896916
28,Cincinnati,OH,9/30/2024,1483.977718
28,Cincinnati,OH,10/31/2024,1486.089931
28,Cincinnati,OH,11/30/2024,1488.07948
28,Cincinnati,OH,12/31/2024,1485.301615
6,Washington,VA,1/31/2015,1667.713976
6,Washington,VA,2/28/2015,1674.809147
6,Washington,VA,3/31/2015,1686.440407
6,Washington,VA,4/30/2015,1694.545443
6,Washington,VA,5/31/2015,1702.946727
6,Washington,VA,6/30/2015,1709.514926
6,Washington,VA,7/31/2015,1713.623999
6,Washington,VA,8/31/2015,1711.275893
6,Washington,VA,9/30/2015,1710.750197
6,Washington,VA,10/31/2015,1706.053716
6,Washington,VA,11/30/2015,1705.566544
6,Washington,VA,12/31/2015,1700.52362
6,Washington,VA,1/31/2016,1704.11555
6,Washington,VA,2/29/2016,1708.009973
6,Washington,VA,3/31/2016,1717.201084
6,Washington,VA,4/30/2016,1724.160945
6,Washington,VA,5/31/2016,1731.879083
6,Washington,VA,6/30/2016,1737.966094
6,Washington,VA,7/31/2016,1742.346716
6,Washington,VA,8/31/2016,1744.083808
6,Washington,VA,9/30/2016,1740.19644
6,Washington,VA,10/31/2016,1734.798733
6,Washington,VA,11/30/2016,1729.13987
6,Washington,VA,12/31/2016,1726.827859
6,Washington,VA,1/31/2017,1732.025981
6,Washington,VA,2/28/2017,1744.035413
6,Washington,VA,3/31/2017,1757.227184
6,Washington,VA,4/30/2017,1768.25817
6,Washington,VA,5/31/2017,1774.664597
6,Washington,VA,6/30/2017,1782.113983
6,Washington,VA,7/31/2017,1784.698562
6,Washington,VA,8/31/2017,1784.424282
6,Washington,VA,9/30/2017,1782.113865
6,Washington,VA,10/31/2017,1777.670131
6,Washington,VA,11/30/2017,1773.068922
6,Washington,VA,12/31/2017,1769.994432
6,Washington,VA,1/31/2018,1773.601374
6,Washington,VA,2/28/2018,1779.988349
6,Washington,VA,3/31/2018,1791.912817
6,Washington,VA,4/30/2018,1803.034796
6,Washington,VA,5/31/2018,1813.67528
6,Washington,VA,6/30/2018,1821.9728
6,Washington,VA,7/31/2018,1827.161312
6,Washington,VA,8/31/2018,1831.846844
6,Washington,VA,9/30/2018,1826.710822
6,Washington,VA,10/31/2018,1824.490425
6,Washington,VA,11/30/2018,1823.831957
6,Washington,VA,12/31/2018,1829.226757
6,Washington,VA,1/31/2019,1833.90651
6,Washington,VA,2/28/2019,1841.399561
6,Washington,VA,3/31/2019,1851.876768
6,Washington,VA,4/30/2019,1863.159115
6,Washington,VA,5/31/2019,1873.335517
6,Washington,VA,6/30/2019,1880.941873
6,Washington,VA,7/31/2019,1885.785933
6,Washington,VA,8/31/2019,1886.876976
6,Washington,VA,9/30/2019,1887.015517
6,Washington,VA,10/31/2019,1881.796737
6,Washington,VA,11/30/2019,1876.234919
6,Washington,VA,12/31/2019,1876.433626
6,Washington,VA,1/31/2020,1884.207115
6,Washington,VA,2/29/2020,1892.69978
6,Washington,VA,3/31/2020,1903.083914
6,Washington,VA,4/30/2020,1903.402577
6,Washington,VA,5/31/2020,1902.556859
6,Washington,VA,6/30/2020,1896.628045
6,Washington,VA,7/31/2020,1895.562356
6,Washington,VA,8/31/2020,1891.611895
6,Washington,VA,9/30/2020,1878.993348
6,Washington,VA,10/31/2020,1861.788957
6,Washington,VA,11/30/2020,1842.229726
6,Washington,VA,12/31/2020,1831.031006
6,Washington,VA,1/31/2021,1833.682536
6,Washington,VA,2/28/2021,1842.226485
6,Washington,VA,3/31/2021,1853.246679
6,Washington,VA,4/30/2021,1867.707813
6,Washington,VA,5/31/2021,1894.604158
6,Washington,VA,6/30/2021,1931.728597
6,Washington,VA,7/31/2021,1968.007653
6,Washington,VA,8/31/2021,1998.292746
6,Washington,VA,9/30/2021,2016.392784
6,Washington,VA,10/31/2021,2026.047488
6,Washington,VA,11/30/2021,2026.664454
6,Washington,VA,12/31/2021,2026.132187
6,Washington,VA,1/31/2022,2028.040501
6,Washington,VA,2/28/2022,2039.16307
6,Washington,VA,3/31/2022,2057.193107
6,Washington,VA,4/30/2022,2080.726289
6,Washington,VA,5/31/2022,2105.708669
6,Washington,VA,6/30/2022,2131.207709
6,Washington,VA,7/31/2022,2155.051328
6,Washington,VA,8/31/2022,2166.16396
6,Washington,VA,9/30/2022,2166.241734
6,Washington,VA,10/31/2022,2150.082394
6,Washington,VA,11/30/2022,2133.954544
6,Washington,VA,12/31/2022,2120.644253
6,Washington,VA,1/31/2023,2122.292081
6,Washington,VA,2/28/2023,2134.357297
6,Washington,VA,3/31/2023,2158.633734
6,Washington,VA,4/30/2023,2174.228384
6,Washington,VA,5/31/2023,2192.053145
6,Washington,VA,6/30/2023,2203.11003
6,Washington,VA,7/31/2023,2219.633251
6,Washington,VA,8/31/2023,2229.083442
6,Washington,VA,9/30/2023,2230.780277
6,Washington,VA,10/31/2023,2226.640352
6,Washington,VA,11/30/2023,2218.235137
6,Washington,VA,12/31/2023,2211.123623
6,Washington,VA,1/31/2024,2214.306942
